,Id,ActivityHour,Calories
3065,1927972279,4/19/2016 5:00:00 AM,86
3066,1927972279,4/19/2016 6:00:00 AM,86
3067,1927972279,4/19/2016 7:00:00 AM,86
3068,1927972279,4/19/2016 8:00:00 AM,86
3069,1927972279,4/19/2016 9:00:00 AM,86
3070,1927972279,4/19/2016 10:00:00 AM,86
3071,1927972279,4/19/2016 11:00:00 AM,86
3072,1927972279,4/19/2016 12:00:00 PM,86
3073,1927972279,4/19/2016 1:00:00 PM,86
3074,1927972279,4/19/2016 2:00:00 PM,86
3075,1927972279,4/19/2016 3:00:00 PM,86
3076,1927972279,4/19/2016 4:00:00 PM,86
3077,1927972279,4/19/2016 5:00:00 PM,86
3078,1927972279,4/19/2016 6:00:00 PM,86
3079,1927972279,4/19/2016 7:00:00 PM,86
3080,1927972279,4/19/2016 8:00:00 PM,86
3081,1927972279,4/19/2016 9:00:00 PM,86
3082,1927972279,4/19/2016 10:00:00 PM,86
3083,1927972279,4/19/2016 11:00:00 PM,86
3084,1927972279,4/20/2016 12:00:00 AM,86
3085,1927972279,4/20/2016 1:00:00 AM,86
3086,1927972279,4/20/2016 2:00:00 AM,86
3087,1927972279,4/20/2016 3:00:00 AM,86
3088,1927972279,4/20/2016 4:00:00 AM,86
3089,1927972279,4/20/2016 5:00:00 AM,86
3090,1927972279,4/20/2016 6:00:00 AM,86
3091,1927972279,4/20/2016 7:00:00 AM,86
3092,1927972279,4/20/2016 8:00:00 AM,86
3093,1927972279,4/20/2016 9:00:00 AM,86
3094,1927972279,4/20/2016 10:00:00 AM,86
3095,1927972279,4/20/2016 11:00:00 AM,86
3096,1927972279,4/20/2016 12:00:00 PM,86
3097,1927972279,4/20/2016 1:00:00 PM,86
3098,1927972279,4/20/2016 2:00:00 PM,86
3099,1927972279,4/20/2016 3:00:00 PM,86
3100,1927972279,4/20/2016 4:00:00 PM,86
3101,1927972279,4/20/2016 5:00:00 PM,86
3102,1927972279,4/20/2016 6:00:00 PM,86
3103,1927972279,4/20/2016 7:00:00 PM,86
3104,1927972279,4/20/2016 8:00:00 PM,86
3105,1927972279,4/20/2016 9:00:00 PM,86
3106,1927972279,4/20/2016 10:00:00 PM,86
3107,1927972279,4/20/2016 11:00:00 PM,86
3108,1927972279,4/21/2016 12:00:00 AM,86
3109,1927972279,4/21/2016 1:00:00 AM,86
3110,1927972279,4/21/2016 2:00:00 AM,86
3111,1927972279,4/21/2016 3:00:00 AM,86
3112,1927972279,4/21/2016 4:00:00 AM,86
3113,1927972279,4/21/2016 5:00:00 AM,86
3114,1927972279,4/21/2016 6:00:00 AM,86
3115,1927972279,4/21/2016 7:00:00 AM,86
3116,1927972279,4/21/2016 8:00:00 AM,86
3117,1927972279,4/21/2016 9:00:00 AM,86
3118,1927972279,4/21/2016 10:00:00 AM,86
3119,1927972279,4/21/2016 11:00:00 AM,86
3120,1927972279,4/21/2016 12:00:00 PM,86
3121,1927972279,4/21/2016 1:00:00 PM,86
3122,1927972279,4/21/2016 2:00:00 PM,86
3123,1927972279,4/21/2016 3:00:00 PM,86
3124,1927972279,4/21/2016 4:00:00 PM,86
3125,1927972279,4/21/2016 5:00:00 PM,86
3126,1927972279,4/21/2016 6:00:00 PM,86
3127,1927972279,4/21/2016 7:00:00 PM,86
3128,1927972279,4/21/2016 8:00:00 PM,87
3129,1927972279,4/21/2016 9:00:00 PM,86
3130,1927972279,4/21/2016 10:00:00 PM,86
3131,1927972279,4/21/2016 11:00:00 PM,86
3132,1927972279,4/22/2016 12:00:00 AM,86
3133,1927972279,4/22/2016 1:00:00 AM,86
3134,1927972279,4/22/2016 2:00:00 AM,86
3135,1927972279,4/22/2016 3:00:00 AM,86
3136,1927972279,4/22/2016 4:00:00 AM,86
3137,1927972279,4/22/2016 5:00:00 AM,86
3138,1927972279,4/22/2016 6:00:00 AM,86
3139,1927972279,4/22/2016 7:00:00 AM,86
3140,1927972279,4/22/2016 8:00:00 AM,86
3141,1927972279,4/22/2016 9:00:00 AM,86
3142,1927972279,4/22/2016 10:00:00 AM,86
3143,1927972279,4/22/2016 11:00:00 AM,86
3144,1927972279,4/22/2016 12:00:00 PM,109
3145,1927972279,4/22/2016 1:00:00 PM,91
3146,1927972279,4/22/2016 2:00:00 PM,86
3147,1927972279,4/22/2016 3:00:00 PM,88
3148,1927972279,4/22/2016 4:00:00 PM,86
3149,1927972279,4/22/2016 5:00:00 PM,86
3150,1927972279,4/22/2016 6:00:00 PM,86
3151,1927972279,4/22/2016 7:00:00 PM,86
3152,1927972279,4/22/2016 8:00:00 PM,86
3153,1927972279,4/22/2016 9:00:00 PM,86
3154,1927972279,4/22/2016 10:00:00 PM,86
3155,1927972279,4/22/2016 11:00:00 PM,86
3156,1927972279,4/23/2016 12:00:00 AM,86
3157,1927972279,4/23/2016 1:00:00 AM,86
3158,1927972279,4/23/2016 2:00:00 AM,86
3159,1927972279,4/23/2016 3:00:00 AM,86
3160,1927972279,4/23/2016 4:00:00 AM,86
3161,1927972279,4/23/2016 5:00:00 AM,86
3162,1927972279,4/23/2016 6:00:00 AM,86
3163,1927972279,4/23/2016 7:00:00 AM,86
3164,1927972279,4/23/2016 8:00:00 AM,190
3165,1927972279,4/23/2016 9:00:00 AM,117
3166,1927972279,4/23/2016 10:00:00 AM,95
3167,1927972279,4/23/2016 11:00:00 AM,128
3168,1927972279,4/23/2016 12:00:00 PM,136
3169,1927972279,4/23/2016 1:00:00 PM,158
3170,1927972279,4/23/2016 2:00:00 PM,86
3171,1927972279,4/23/2016 3:00:00 PM,86
3172,1927972279,4/23/2016 4:00:00 PM,94
3173,1927972279,4/23/2016 5:00:00 PM,106
3174,1927972279,4/23/2016 6:00:00 PM,124
3175,1927972279,4/23/2016 7:00:00 PM,109
3176,1927972279,4/23/2016 8:00:00 PM,113
3177,1927972279,4/23/2016 9:00:00 PM,98
3178,1927972279,4/23/2016 10:00:00 PM,86
3179,1927972279,4/23/2016 11:00:00 PM,86
3180,1927972279,4/24/2016 12:00:00 AM,86
3181,1927972279,4/24/2016 1:00:00 AM,86
3182,1927972279,4/24/2016 2:00:00 AM,86
3183,1927972279,4/24/2016 3:00:00 AM,86
3184,1927972279,4/24/2016 4:00:00 AM,86
3185,1927972279,4/24/2016 5:00:00 AM,86
3186,1927972279,4/24/2016 6:00:00 AM,86
3187,1927972279,4/24/2016 7:00:00 AM,86
3188,1927972279,4/24/2016 8:00:00 AM,86
3189,1927972279,4/24/2016 9:00:00 AM,86
3190,1927972279,4/24/2016 10:00:00 AM,184
3191,1927972279,4/24/2016 11:00:00 AM,155
3192,1927972279,4/24/2016 12:00:00 PM,131
3193,1927972279,4/24/2016 1:00:00 PM,136
3194,1927972279,4/24/2016 2:00:00 PM,86
3195,1927972279,4/24/2016 3:00:00 PM,86
3196,1927972279,4/24/2016 4:00:00 PM,86
3197,1927972279,4/24/2016 5:00:00 PM,86
3198,1927972279,4/24/2016 6:00:00 PM,86
3199,1927972279,4/24/2016 7:00:00 PM,86
3200,1927972279,4/24/2016 8:00:00 PM,86
3201,1927972279,4/24/2016 9:00:00 PM,86
3202,1927972279,4/24/2016 10:00:00 PM,86
3203,1927972279,4/24/2016 11:00:00 PM,86
3204,1927972279,4/25/2016 12:00:00 AM,86
3205,1927972279,4/25/2016 1:00:00 AM,86
3206,1927972279,4/25/2016 2:00:00 AM,86
3207,1927972279,4/25/2016 3:00:00 AM,86
3208,1927972279,4/25/2016 4:00:00 AM,86
3209,1927972279,4/25/2016 5:00:00 AM,86
3210,1927972279,4/25/2016 6:00:00 AM,86
3211,1927972279,4/25/2016 7:00:00 AM,86
3212,1927972279,4/25/2016 8:00:00 AM,86
3213,1927972279,4/25/2016 9:00:00 AM,86
3214,1927972279,4/25/2016 10:00:00 AM,86
3215,1927972279,4/25/2016 11:00:00 AM,86
3216,1927972279,4/25/2016 12:00:00 PM,86
3217,1927972279,4/25/2016 1:00:00 PM,86
3218,1927972279,4/25/2016 2:00:00 PM,86
3219,1927972279,4/25/2016 3:00:00 PM,86
3220,1927972279,4/25/2016 4:00:00 PM,86
3221,1927972279,4/25/2016 5:00:00 PM,86
3222,1927972279,4/25/2016 6:00:00 PM,86
3223,1927972279,4/25/2016 7:00:00 PM,86
3224,1927972279,4/25/2016 8:00:00 PM,93
3225,1927972279,4/25/2016 9:00:00 PM,113
3226,1927972279,4/25/2016 10:00:00 PM,87
3227,1927972279,4/25/2016 11:00:00 PM,87
3228,1927972279,4/26/2016 12:00:00 AM,89
3229,1927972279,4/26/2016 1:00:00 AM,89
3230,1927972279,4/26/2016 2:00:00 AM,87
3231,1927972279,4/26/2016 3:00:00 AM,92
3232,1927972279,4/26/2016 4:00:00 AM,86
3233,1927972279,4/26/2016 5:00:00 AM,86
3234,1927972279,4/26/2016 6:00:00 AM,88
3235,1927972279,4/26/2016 7:00:00 AM,86
3236,1927972279,4/26/2016 8:00:00 AM,86
3237,1927972279,4/26/2016 9:00:00 AM,86
3238,1927972279,4/26/2016 10:00:00 AM,95
3239,1927972279,4/26/2016 11:00:00 AM,133
3240,1927972279,4/26/2016 12:00:00 PM,104
3241,1927972279,4/26/2016 1:00:00 PM,137
3242,1927972279,4/26/2016 2:00:00 PM,116
3243,1927972279,4/26/2016 3:00:00 PM,117
3244,1927972279,4/26/2016 4:00:00 PM,200
3245,1927972279,4/26/2016 5:00:00 PM,133
3246,1927972279,4/26/2016 6:00:00 PM,157
3247,1927972279,4/26/2016 7:00:00 PM,152
3248,1927972279,4/26/2016 8:00:00 PM,111
3249,1927972279,4/26/2016 9:00:00 PM,105
3250,1927972279,4/26/2016 10:00:00 PM,102
3251,1927972279,4/26/2016 11:00:00 PM,101
3252,1927972279,4/27/2016 12:00:00 AM,86
3253,1927972279,4/27/2016 1:00:00 AM,86
3254,1927972279,4/27/2016 2:00:00 AM,86
3255,1927972279,4/27/2016 3:00:00 AM,86
3256,1927972279,4/27/2016 4:00:00 AM,86
3257,1927972279,4/27/2016 5:00:00 AM,86
3258,1927972279,4/27/2016 6:00:00 AM,86
3259,1927972279,4/27/2016 7:00:00 AM,86
3260,1927972279,4/27/2016 8:00:00 AM,86
3261,1927972279,4/27/2016 9:00:00 AM,86
3262,1927972279,4/27/2016 10:00:00 AM,86
3263,1927972279,4/27/2016 11:00:00 AM,86
3264,1927972279,4/27/2016 12:00:00 PM,86
3265,1927972279,4/27/2016 1:00:00 PM,86
3266,1927972279,4/27/2016 2:00:00 PM,86
3267,1927972279,4/27/2016 3:00:00 PM,86
3268,1927972279,4/27/2016 4:00:00 PM,86
3269,1927972279,4/27/2016 5:00:00 PM,86
3270,1927972279,4/27/2016 6:00:00 PM,86
3271,1927972279,4/27/2016 7:00:00 PM,86
3272,1927972279,4/27/2016 8:00:00 PM,86
3273,1927972279,4/27/2016 9:00:00 PM,86
3274,1927972279,4/27/2016 10:00:00 PM,86
3275,1927972279,4/27/2016 11:00:00 PM,86
3276,1927972279,4/28/2016 12:00:00 AM,86
3277,1927972279,4/28/2016 1:00:00 AM,86
3278,1927972279,4/28/2016 2:00:00 AM,86
3279,1927972279,4/28/2016 3:00:00 AM,86
3280,1927972279,4/28/2016 4:00:00 AM,86
3281,1927972279,4/28/2016 5:00:00 AM,86
3282,1927972279,4/28/2016 6:00:00 AM,86
3283,1927972279,4/28/2016 7:00:00 AM,86
3284,1927972279,4/28/2016 8:00:00 AM,136
3285,1927972279,4/28/2016 9:00:00 AM,108
3286,1927972279,4/28/2016 10:00:00 AM,129
3287,1927972279,4/28/2016 11:00:00 AM,111
3288,1927972279,4/28/2016 12:00:00 PM,88
3289,1927972279,4/28/2016 1:00:00 PM,91
3290,1927972279,4/28/2016 2:00:00 PM,97
3291,1927972279,4/28/2016 3:00:00 PM,100
3292,1927972279,4/28/2016 4:00:00 PM,113
3293,1927972279,4/28/2016 5:00:00 PM,106
3294,1927972279,4/28/2016 6:00:00 PM,134
3295,1927972279,4/28/2016 7:00:00 PM,98
3296,1927972279,4/28/2016 8:00:00 PM,94
3297,1927972279,4/28/2016 9:00:00 PM,86
3298,1927972279,4/28/2016 10:00:00 PM,86
3299,1927972279,4/28/2016 11:00:00 PM,86
3300,1927972279,4/29/2016 12:00:00 AM,86
3301,1927972279,4/29/2016 1:00:00 AM,86
3302,1927972279,4/29/2016 2:00:00 AM,86
3303,1927972279,4/29/2016 3:00:00 AM,86
3304,1927972279,4/29/2016 4:00:00 AM,86
3305,1927972279,4/29/2016 5:00:00 AM,86
3306,1927972279,4/29/2016 6:00:00 AM,86
3307,1927972279,4/29/2016 7:00:00 AM,86
3308,1927972279,4/29/2016 8:00:00 AM,86
3309,1927972279,4/29/2016 9:00:00 AM,86
3310,1927972279,4/29/2016 10:00:00 AM,86
3311,1927972279,4/29/2016 11:00:00 AM,86
3312,1927972279,4/29/2016 12:00:00 PM,86
3313,1927972279,4/29/2016 1:00:00 PM,86
3314,1927972279,4/29/2016 2:00:00 PM,86
3315,1927972279,4/29/2016 3:00:00 PM,86
3316,1927972279,4/29/2016 4:00:00 PM,86
3317,1927972279,4/29/2016 5:00:00 PM,86
3318,1927972279,4/29/2016 6:00:00 PM,86
3319,1927972279,4/29/2016 7:00:00 PM,86
3320,1927972279,4/29/2016 8:00:00 PM,86
3321,1927972279,4/29/2016 9:00:00 PM,86
3322,1927972279,4/29/2016 10:00:00 PM,86
3323,1927972279,4/29/2016 11:00:00 PM,86
3324,1927972279,4/30/2016 12:00:00 AM,86
3325,1927972279,4/30/2016 1:00:00 AM,86
3326,1927972279,4/30/2016 2:00:00 AM,86
3327,1927972279,4/30/2016 3:00:00 AM,86
3328,1927972279,4/30/2016 4:00:00 AM,86
3329,1927972279,4/30/2016 5:00:00 AM,86
3330,1927972279,4/30/2016 6:00:00 AM,86
3331,1927972279,4/30/2016 7:00:00 AM,86
3332,1927972279,4/30/2016 8:00:00 AM,86
3333,1927972279,4/30/2016 9:00:00 AM,86
3334,1927972279,4/30/2016 10:00:00 AM,86
3335,1927972279,4/30/2016 11:00:00 AM,86
3336,1927972279,4/30/2016 12:00:00 PM,86
3337,1927972279,4/30/2016 1:00:00 PM,86
3338,1927972279,4/30/2016 2:00:00 PM,86
3339,1927972279,4/30/2016 3:00:00 PM,86
3340,1927972279,4/30/2016 4:00:00 PM,86
3341,1927972279,4/30/2016 5:00:00 PM,86
3342,1927972279,4/30/2016 6:00:00 PM,86
3343,1927972279,4/30/2016 7:00:00 PM,86
3344,1927972279,4/30/2016 8:00:00 PM,86
3345,1927972279,4/30/2016 9:00:00 PM,86
3346,1927972279,4/30/2016 10:00:00 PM,86
3347,1927972279,4/30/2016 11:00:00 PM,86
3348,1927972279,5/1/2016 12:00:00 AM,86
3349,1927972279,5/1/2016 1:00:00 AM,86
3350,1927972279,5/1/2016 2:00:00 AM,86
3351,1927972279,5/1/2016 3:00:00 AM,86
3352,1927972279,5/1/2016 4:00:00 AM,86
3353,1927972279,5/1/2016 5:00:00 AM,86
3354,1927972279,5/1/2016 6:00:00 AM,86
3355,1927972279,5/1/2016 7:00:00 AM,86
3356,1927972279,5/1/2016 8:00:00 AM,94
3357,1927972279,5/1/2016 9:00:00 AM,90
3358,1927972279,5/1/2016 10:00:00 AM,103
3359,1927972279,5/1/2016 11:00:00 AM,111
3360,1927972279,5/1/2016 12:00:00 PM,103
3361,1927972279,5/1/2016 1:00:00 PM,240
3362,1927972279,5/1/2016 2:00:00 PM,117
3363,1927972279,5/1/2016 3:00:00 PM,94
3364,1927972279,5/1/2016 4:00:00 PM,98
3365,1927972279,5/1/2016 5:00:00 PM,96
3366,1927972279,5/1/2016 6:00:00 PM,98
3367,1927972279,5/1/2016 7:00:00 PM,120
3368,1927972279,5/1/2016 8:00:00 PM,90
3369,1927972279,5/1/2016 9:00:00 PM,97
3370,1927972279,5/1/2016 10:00:00 PM,86
3371,1927972279,5/1/2016 11:00:00 PM,86
3372,1927972279,5/2/2016 12:00:00 AM,86
3373,1927972279,5/2/2016 1:00:00 AM,86
3374,1927972279,5/2/2016 2:00:00 AM,86
3375,1927972279,5/2/2016 3:00:00 AM,86
3376,1927972279,5/2/2016 4:00:00 AM,86
3377,1927972279,5/2/2016 5:00:00 AM,86
3378,1927972279,5/2/2016 6:00:00 AM,86
3379,1927972279,5/2/2016 7:00:00 AM,86
3380,1927972279,5/2/2016 8:00:00 AM,86
3381,1927972279,5/2/2016 9:00:00 AM,86
3382,1927972279,5/2/2016 10:00:00 AM,86
3383,1927972279,5/2/2016 11:00:00 AM,265
3384,1927972279,5/2/2016 12:00:00 PM,98
3385,1927972279,5/2/2016 1:00:00 PM,89
3386,1927972279,5/2/2016 2:00:00 PM,103
3387,1927972279,5/2/2016 3:00:00 PM,119
3388,1927972279,5/2/2016 4:00:00 PM,123
3389,1927972279,5/2/2016 5:00:00 PM,128
3390,1927972279,5/2/2016 6:00:00 PM,127
3391,1927972279,5/2/2016 7:00:00 PM,164
3392,1927972279,5/2/2016 8:00:00 PM,86
3393,1927972279,5/2/2016 9:00:00 PM,86
3394,1927972279,5/2/2016 10:00:00 PM,86
3395,1927972279,5/2/2016 11:00:00 PM,86
3396,1927972279,5/3/2016 12:00:00 AM,86
3397,1927972279,5/3/2016 1:00:00 AM,86
3398,1927972279,5/3/2016 2:00:00 AM,86
3399,1927972279,5/3/2016 3:00:00 AM,86
3400,1927972279,5/3/2016 4:00:00 AM,86
3401,1927972279,5/3/2016 5:00:00 AM,86
3402,1927972279,5/3/2016 6:00:00 AM,86
3403,1927972279,5/3/2016 7:00:00 AM,86
3404,1927972279,5/3/2016 8:00:00 AM,198
3405,1927972279,5/3/2016 9:00:00 AM,87
3406,1927972279,5/3/2016 10:00:00 AM,101
3407,1927972279,5/3/2016 11:00:00 AM,87
3408,1927972279,5/3/2016 12:00:00 PM,87
3409,1927972279,5/3/2016 1:00:00 PM,89
3410,1927972279,5/3/2016 2:00:00 PM,86
3411,1927972279,5/3/2016 3:00:00 PM,86
3412,1927972279,5/3/2016 4:00:00 PM,86
3413,1927972279,5/3/2016 5:00:00 PM,86
3414,1927972279,5/3/2016 6:00:00 PM,86
3415,1927972279,5/3/2016 7:00:00 PM,86
3416,1927972279,5/3/2016 8:00:00 PM,86
3417,1927972279,5/3/2016 9:00:00 PM,86
3418,1927972279,5/3/2016 10:00:00 PM,86
3419,1927972279,5/3/2016 11:00:00 PM,86
3420,1927972279,5/4/2016 12:00:00 AM,86
3421,1927972279,5/4/2016 1:00:00 AM,86
3422,1927972279,5/4/2016 2:00:00 AM,86
3423,1927972279,5/4/2016 3:00:00 AM,86
3424,1927972279,5/4/2016 4:00:00 AM,86
3425,1927972279,5/4/2016 5:00:00 AM,86
3426,1927972279,5/4/2016 6:00:00 AM,86
3427,1927972279,5/4/2016 7:00:00 AM,86
3428,1927972279,5/4/2016 8:00:00 AM,86
3429,1927972279,5/4/2016 9:00:00 AM,86
3430,1927972279,5/4/2016 10:00:00 AM,193
3431,1927972279,5/4/2016 11:00:00 AM,97
3432,1927972279,5/4/2016 12:00:00 PM,101
3433,1927972279,5/4/2016 1:00:00 PM,106
3434,1927972279,5/4/2016 2:00:00 PM,96
3435,1927972279,5/4/2016 3:00:00 PM,109
3436,1927972279,5/4/2016 4:00:00 PM,122
3437,1927972279,5/4/2016 5:00:00 PM,108
3438,1927972279,5/4/2016 6:00:00 PM,90
3439,1927972279,5/4/2016 7:00:00 PM,99
3440,1927972279,5/4/2016 8:00:00 PM,101
3441,1927972279,5/4/2016 9:00:00 PM,86
3442,1927972279,5/4/2016 10:00:00 PM,86
3443,1927972279,5/4/2016 11:00:00 PM,86
3444,1927972279,5/5/2016 12:00:00 AM,86
3445,1927972279,5/5/2016 1:00:00 AM,86
3446,1927972279,5/5/2016 2:00:00 AM,86
3447,1927972279,5/5/2016 3:00:00 AM,86
3448,1927972279,5/5/2016 4:00:00 AM,86
3449,1927972279,5/5/2016 5:00:00 AM,86
3450,1927972279,5/5/2016 6:00:00 AM,86
3451,1927972279,5/5/2016 7:00:00 AM,86
3452,1927972279,5/5/2016 8:00:00 AM,86
3453,1927972279,5/5/2016 9:00:00 AM,86
3454,1927972279,5/5/2016 10:00:00 AM,86
3455,1927972279,5/5/2016 11:00:00 AM,86
3456,1927972279,5/5/2016 12:00:00 PM,86
3457,1927972279,5/5/2016 1:00:00 PM,86
3458,1927972279,5/5/2016 2:00:00 PM,86
3459,1927972279,5/5/2016 3:00:00 PM,86
3460,1927972279,5/5/2016 4:00:00 PM,86
3461,1927972279,5/5/2016 5:00:00 PM,86
3462,1927972279,5/5/2016 6:00:00 PM,86
3463,1927972279,5/5/2016 7:00:00 PM,86
3464,1927972279,5/5/2016 8:00:00 PM,86
3465,1927972279,5/5/2016 9:00:00 PM,86
3466,1927972279,5/5/2016 10:00:00 PM,86
3467,1927972279,5/5/2016 11:00:00 PM,86
3468,1927972279,5/6/2016 12:00:00 AM,86
3469,1927972279,5/6/2016 1:00:00 AM,86
3470,1927972279,5/6/2016 2:00:00 AM,86
3471,1927972279,5/6/2016 3:00:00 AM,86
3472,1927972279,5/6/2016 4:00:00 AM,86
3473,1927972279,5/6/2016 5:00:00 AM,86
3474,1927972279,5/6/2016 6:00:00 AM,86
3475,1927972279,5/6/2016 7:00:00 AM,86
3476,1927972279,5/6/2016 8:00:00 AM,86
3477,1927972279,5/6/2016 9:00:00 AM,86
3478,1927972279,5/6/2016 10:00:00 AM,86
3479,1927972279,5/6/2016 11:00:00 AM,86
3480,1927972279,5/6/2016 12:00:00 PM,86
3481,1927972279,5/6/2016 1:00:00 PM,86
3482,1927972279,5/6/2016 2:00:00 PM,86
3483,1927972279,5/6/2016 3:00:00 PM,86
3484,1927972279,5/6/2016 4:00:00 PM,98
3485,1927972279,5/6/2016 5:00:00 PM,133
3486,1927972279,5/6/2016 6:00:00 PM,131
3487,1927972279,5/6/2016 7:00:00 PM,230
3488,1927972279,5/6/2016 8:00:00 PM,121
3489,1927972279,5/6/2016 9:00:00 PM,109
3490,1927972279,5/6/2016 10:00:00 PM,100
3491,1927972279,5/6/2016 11:00:00 PM,86
3492,1927972279,5/7/2016 12:00:00 AM,86
3493,1927972279,5/7/2016 1:00:00 AM,86
3494,1927972279,5/7/2016 2:00:00 AM,86
3495,1927972279,5/7/2016 3:00:00 AM,86
3496,1927972279,5/7/2016 4:00:00 AM,86
3497,1927972279,5/7/2016 5:00:00 AM,86
3498,1927972279,5/7/2016 6:00:00 AM,86
3499,1927972279,5/7/2016 7:00:00 AM,86
3500,1927972279,5/7/2016 8:00:00 AM,86
3501,1927972279,5/7/2016 9:00:00 AM,86
3502,1927972279,5/7/2016 10:00:00 AM,196
3503,1927972279,5/7/2016 11:00:00 AM,141
3504,1927972279,5/7/2016 12:00:00 PM,87
3505,1927972279,5/7/2016 1:00:00 PM,86
3506,1927972279,5/7/2016 2:00:00 PM,86
3507,1927972279,5/7/2016 3:00:00 PM,86
3508,1927972279,5/7/2016 4:00:00 PM,86
3509,1927972279,5/7/2016 5:00:00 PM,86
3510,1927972279,5/7/2016 6:00:00 PM,86
3511,1927972279,5/7/2016 7:00:00 PM,86
3512,1927972279,5/7/2016 8:00:00 PM,86
3513,1927972279,5/7/2016 9:00:00 PM,86
3514,1927972279,5/7/2016 10:00:00 PM,86
3515,1927972279,5/7/2016 11:00:00 PM,86
3516,1927972279,5/8/2016 12:00:00 AM,86
3517,1927972279,5/8/2016 1:00:00 AM,86
3518,1927972279,5/8/2016 2:00:00 AM,86
3519,1927972279,5/8/2016 3:00:00 AM,86
3520,1927972279,5/8/2016 4:00:00 AM,86
3521,1927972279,5/8/2016 5:00:00 AM,86
3522,1927972279,5/8/2016 6:00:00 AM,86
3523,1927972279,5/8/2016 7:00:00 AM,86
3524,1927972279,5/8/2016 8:00:00 AM,86
3525,1927972279,5/8/2016 9:00:00 AM,86
3526,1927972279,5/8/2016 10:00:00 AM,86
3527,1927972279,5/8/2016 11:00:00 AM,86
3528,1927972279,5/8/2016 12:00:00 PM,86
3529,1927972279,5/8/2016 1:00:00 PM,86
3530,1927972279,5/8/2016 2:00:00 PM,86
3531,1927972279,5/8/2016 3:00:00 PM,86
3532,1927972279,5/8/2016 4:00:00 PM,86
3533,1927972279,5/8/2016 5:00:00 PM,86
3534,1927972279,5/8/2016 6:00:00 PM,86
3535,1927972279,5/8/2016 7:00:00 PM,86
3536,1927972279,5/8/2016 8:00:00 PM,86
3537,1927972279,5/8/2016 9:00:00 PM,86
3538,1927972279,5/8/2016 10:00:00 PM,86
3539,1927972279,5/8/2016 11:00:00 PM,86
3540,1927972279,5/9/2016 12:00:00 AM,86
3541,1927972279,5/9/2016 1:00:00 AM,86
3542,1927972279,5/9/2016 2:00:00 AM,86
3543,1927972279,5/9/2016 3:00:00 AM,86
3544,1927972279,5/9/2016 4:00:00 AM,86
3545,1927972279,5/9/2016 5:00:00 AM,86
3546,1927972279,5/9/2016 6:00:00 AM,86
3547,1927972279,5/9/2016 7:00:00 AM,86
3548,1927972279,5/9/2016 8:00:00 AM,86
3549,1927972279,5/9/2016 9:00:00 AM,86
3550,1927972279,5/9/2016 10:00:00 AM,86
3551,1927972279,5/9/2016 11:00:00 AM,86
3552,1927972279,5/9/2016 12:00:00 PM,86
3553,1927972279,5/9/2016 1:00:00 PM,86
3554,1927972279,5/9/2016 2:00:00 PM,86
3555,1927972279,5/9/2016 3:00:00 PM,86
3556,1927972279,5/9/2016 4:00:00 PM,86
3557,1927972279,5/9/2016 5:00:00 PM,86
3558,1927972279,5/9/2016 6:00:00 PM,86
3559,1927972279,5/9/2016 7:00:00 PM,86
3560,1927972279,5/9/2016 8:00:00 PM,86
3561,1927972279,5/9/2016 9:00:00 PM,86
3562,1927972279,5/9/2016 10:00:00 PM,86
3563,1927972279,5/9/2016 11:00:00 PM,86
3564,1927972279,5/10/2016 12:00:00 AM,86
3565,1927972279,5/10/2016 1:00:00 AM,86
3566,1927972279,5/10/2016 2:00:00 AM,86
3567,1927972279,5/10/2016 3:00:00 AM,86
3568,1927972279,5/10/2016 4:00:00 AM,86
3569,1927972279,5/10/2016 5:00:00 AM,86
3570,1927972279,5/10/2016 6:00:00 AM,86
3571,1927972279,5/10/2016 7:00:00 AM,86
3572,1927972279,5/10/2016 8:00:00 AM,86
3573,1927972279,5/10/2016 9:00:00 AM,86
3574,1927972279,5/10/2016 10:00:00 AM,86
3575,1927972279,5/10/2016 11:00:00 AM,86
3576,1927972279,5/10/2016 12:00:00 PM,86
3577,1927972279,5/10/2016 1:00:00 PM,86
3578,1927972279,5/10/2016 2:00:00 PM,86
3579,1927972279,5/10/2016 3:00:00 PM,86
3580,1927972279,5/10/2016 4:00:00 PM,86
3581,1927972279,5/10/2016 5:00:00 PM,86
3582,1927972279,5/10/2016 6:00:00 PM,86
3583,1927972279,5/10/2016 7:00:00 PM,86
3584,1927972279,5/10/2016 8:00:00 PM,86
3585,1927972279,5/10/2016 9:00:00 PM,86
3586,1927972279,5/10/2016 10:00:00 PM,86
3587,1927972279,5/10/2016 11:00:00 PM,86
3588,1927972279,5/11/2016 12:00:00 AM,86
3589,1927972279,5/11/2016 1:00:00 AM,86
3590,1927972279,5/11/2016 2:00:00 AM,86
3591,1927972279,5/11/2016 3:00:00 AM,86
3592,1927972279,5/11/2016 4:00:00 AM,86
3593,1927972279,5/11/2016 5:00:00 AM,86
3594,1927972279,5/11/2016 6:00:00 AM,86
3595,1927972279,5/11/2016 7:00:00 AM,86
3596,1927972279,5/11/2016 8:00:00 AM,86
3597,1927972279,5/11/2016 9:00:00 AM,86
3598,1927972279,5/11/2016 10:00:00 AM,86
3599,1927972279,5/11/2016 11:00:00 AM,86
3600,1927972279,5/11/2016 12:00:00 PM,86
3601,1927972279,5/11/2016 1:00:00 PM,86
